id,count
CFCBBDJHI,2
CFCBBDJID,2
CFCBBEBGB,3
CFCBBEEGC,2
CFCBBEEHF,4
CFCBBEGFE,2
CFCBBEHCB,2
CFCBBEHDD,2
CFCBBEHJE,2
CFCBBEJBD,2
CFCBBEJJC,2
CFCBBFAFG,2
CFCBBFBFE,2
CFCBBFHEC,2
CFCBBFJAI,2
CFCBBGCJB,2
CFCBBGGGA,2
CFCBBGHBB,2
CFCBBGHEA,2
CFCBBGHJG,2
CFCBBGIDE,2
CFCBBHAHA,2
CFCBBHBFE,2
CFCBBHCFD,2
CFCBBHCGG,2
CFCBBHCIE,2
CFCBBHDAF,2
CFCBBHDEB,2
CFCBBHDGE,2
CFCBBHDIB,4
CFCBBHEBF,2
CFCBBHFDI,3
CFCBBHGAD,3
CFCBBHGDG,2
CFCBBHGIJ,2
CFCBBIBDA,2
CFCBBIFFG,2
CFCBBIFHH,2
CFCBBIGII,2
CFCBBIGJD,2
CFCBBIHAA,2
CFCBBIHBC,2
CFCBBIHHD,2
CFCBBIIGB,2
CFCBBIJDC,2
CFCBBJFBG,2
CFCBBJFHF,2
CFCBBJGAC,4
CFCBBJJAC,2
CFCBCAAFJ,2
CFCBCABAH,2
CFCBCADAF,2
CFCBCAEHE,2
CFCBCAFAA,2
CFCBCAJDE,2
CFCBCAJDG,2
CFCBCBDGC,3
CFCBCBFCH,2
CFCBCBFIF,2
CFCBCBFIJ,3
CFCBCCAEA,2
CFCBCCEAF,2
CFCBCCFII,2
CFCBCCGCA,2
CFCBCCJIB,2
CFCBCDDEI,2
CFCBCDEGD,3
CFCBCEDBG,2
CFCBCEIHA,4
CFCBCFEAI,2
CFCBCFEBB,3
CFCBCFEII,2
CFCBCFEJH,2
CFCBCFFDJ,2
CFCBCGBEE,4
CFCBCGBIA,2
CFCBCGCBC,2
CFCBCGCDE,2
CFCBCGEBI,2
CFCBCGEHG,2
CFCBCGFCJ,2
CFCBCHFFB,2
CFCBCHFJF,2
CFCBCIBEJ,2
CFCBCIBHA,2
CFCBCIDBH,2
CFCBCIIIJ,2
CFCBCJACI,2
CFCBCJAGC,2
CFCBCJAGF,2
CFCBCJCAD,2
CFCBCJDBH,2
CFCBCJDED,2
CFCBCJEBC,2
CFCBCJFID,4
CFCBCJHJA,2
CFCBCJJFC,2
CFCBDAAJF,2
CFCBDAAJH,2
CFCBDABJE,2
CFCBDACDG,2
CFCBDACEB,2
CFCBDACIF,2
CFCBDAHCB,2
CFCBDAHEH,2
CFCBDAIHH,2
CFCBDBBJB,2
CFCBDBEDD,6
CFCBDBFDI,2
CFCBDBHBH,3
CFCBDBJAH,2
CFCBDCAIG,2
CFCBDCBBH,2
CFCBDCBEG,2
CFCBDCDHG,2
CFCBDCEFE,2
CFCBDCFEC,2
CFCBDCGFG,2
CFCBDCHJC,2
CFCBDCJAJ,2
CFCBDDIAD,2
CFCBDEAEH,2
CFCBDEDFJ,2
CFCBDEEBG,2
CFCBDEJJG,2
CFCBDFFHB,2
CFCBDFHEA,3
CFCBDFIJE,2
CFCBDGHAJ,2
CFCBDGHGI,4
CFCBDHBAC,2
CFCBDHCAC,2
CFCBDHCBB,2
CFCBDHEAC,2
CFCBDHFBD,2
CFCBDHGBJ,2
CFCBDHGFE,2
CFCBDHGIH,2
CFCBDHHCG,2
CFCBDHHDE,4
CFCBDHHGE,2
CFCBDHIHH,2
CFCBDHJGC,2
CFCBDIAAJ,2
CFCBDIAFJ,2
CFCBDIAJH,4
CFCBDIBAA,2
CFCBDIBFH,2
CFCBDICBB,2
CFCBDICDA,3
CFCBDIDBG,2
CFCBDIDFH,2
CFCBDIEEJ,2
CFCBDIFAI,2
CFCBDIFBF,3
CFCBDIFFB,2
CFCBDIFJB,2
CFCBDIFJC,4
CFCBDIHCC,2
CFCBDIHJI,2
CFCBDIJGB,2
CFCBDJACG,2
CFCBDJAGF,2
CFCBDJCCG,2
CFCBDJCEF,2
CFCBDJDEJ,2
CFCBDJJEB,2
CFCBDJJFD,2
CFCBEADHI,2
CFCBEAEBF,2
CFCBEAEBI,2
CFCBEAEBJ,2
CFCBEBAFE,2
CFCBEBBEG,2
CFCBEBBJE,2
CFCBEBEDD,2
CFCBEBEDG,4
CFCBEBGCD,2
CFCBEBHEF,2
CFCBEBHID,4
CFCBEBIFC,2
CFCBEBJDB,2
CFCBECCBE,2
CFCBECCJB,2
CFCBECDCG,2
CFCBECDDG,2
CFCBECEEA,2
CFCBEDAJH,2
CFCBEDBBA,2
CFCBEDBIA,2
CFCBEDCBA,2
CFCBEDCJE,2
CFCBEDCJH,2
CFCBEDDEG,2
CFCBEDGCB,2
CFCBEDHAC,2
CFCBEDHEJ,2
CFCBEDIDB,2
CFCBEDIDH,2
CFCBEDIIG,2
CFCBEEBEB,2
CFCBEECGB,2
CFCBEEHFI,2
CFCBEEIJI,2
CFCBEEJFA,2
CFCBEFAEH,2
CFCBEFEBG,2
CFCBEFEFF,2
CFCBEFFCD,2
CFCBEFGAI,2
CFCBEFGEF,2
CFCBEFIDG,2
CFCBEFJJJ,2
CFCBEGAJD,2
CFCBEGAJF,2
CFCBEGCGE,2
CFCBEGDCH,2
CFCBEGDJA,2
CFCBEGECJ,2
CFCBEGFDF,2
CFCBEGFGC,2
CFCBEGFIC,2
CFCBEGGAA,2
CFCBEGGAC,2
CFCBEGGBG,3
CFCBEGHEG,2
CFCBEGHJC,2
CFCBEGIEF,2
CFCBEGJDJ,2
CFCBEHAEH,2
CFCBEHBHJ,2
CFCBEHECF,2
CFCBEHEJC,2
CFCBEHHGC,2
CFCBEHHGJ,3
CFCBEHHHH,2
CFCBEHJHD,2
CFCBEIACI,4
CFCBEICGD,2
CFCBEICGF,2
CFCBEIEJE,3
CFCBEIFGC,2
CFCBEIGCI,2
CFCBEIGDF,2
CFCBEIGEI,2
CFCBEIGIF,2
CFCBEIGII,2
CFCBEIGJB,2
CFCBEIHHF,4
CFCBEIIFH,2
CFCBEIJBB,2
CFCBFAADD,4
CFCBFAADE,2
CFCBFAAJH,2
CFCBFAAJI,2
CFCBFACAI,2
CFCBFADIB,2
CFCBFAEIJ,2
CFCBFAFEH,2
CFCBFAGAA,2
CFCBFAGJA,2
CFCBFAHGJ,2
CFCBFAJFI,2
CFCBFAJGC,2
CFCBFAJGD,2
CFCBFAJGF,2
CFCBFAJHE,2
CFCBFAJJB,2
CFCBFBCFA,2
CFCBFBGCI,2
CFCBFBGGJ,2
CFCBFBHJJ,2
CFCBFBIDF,2
CFCBFBIHH,2
CFCBFBIIB,2
CFCBFBJBE,2
CFCBFBJDJ,2
CFCBFCAHF,2
CFCBFCBBI,4
CFCBFCBCF,2
CFCBFCDGE,2
CFCBFCEAA,2
CFCBFCEBJ,4
CFCBFCEGC,2
CFCBFCFDB,2
CFCBFCGDD,2
CFCBFCGEF,2
CFCBFCGGC,2
CFCBFCIJE,2
CFCBFCJHH,2
CFCBFDDFE,2
CFCBFDEDD,2
CFCBFDIAD,2
CFCBFDJJI,2
CFCBFEAFC,2
CFCBFECBB,2
CFCBFFAFH,2
CFCBFFCAJ,2
CFCBFFCEE,2
CFCBFFCFI,2
CFCBFFCGA,2
CFCBFFDFI,6
CFCBFFEEE,2
CFCBFFFAF,2
CFCBFFFHE,2
CFCBFFFJH,2
CFCBFFFJJ,2
CFCBFFJDI,2
CFCBFGCJF,2
CFCBFGEGC,2
CFCBFGFAI,4
CFCBFGFCI,2
CFCBFGFEA,2
CFCBFGIEC,2
CFCBFGJAD,2
CFCBFHAJI,2
CFCBFHBJI,2
CFCBFHDEJ,3
CFCBFHDJC,2
CFCBFHEJH,2
CFCBFICGF,3
CFCBFIEAJ,2
CFCBFIEDA,2
CFCBFIEDI,5
CFCBFIEHE,2
CFCBFIEIC,4
CFCBFIFDB,2
CFCBFIHCJ,2
CFCBFIHFF,2
CFCBFIIAC,2
CFCBFIIGE,2
CFCBFIJBI,2
CFCBFIJFA,2
CFCBFIJGF,2
CFCBFJAAI,2
CFCBFJAEJ,2
CFCBFJBIF,2
CFCBFJECB,2
CFCBFJEEJ,2
CFCBFJFBC,2
CFCBFJFBD,2
CFCBFJGAI,2
CFCBFJGFF,2
CFCBFJIIC,2
CFCBFJJFD,2
CFCBGAAII,2
CFCBGABDJ,2
CFCBGACHD,2
CFCBGAEHF,2
CFCBGAJII,2
CFCBGBAAD,2
CFCBGBAHE,2
CFCBGBBFG,2
CFCBGBCAH,3
CFCBGBCEF,2
CFCBGBDFC,2
CFCBGBDII,2
CFCBGBFGE,2
CFCBGBGHE,3
CFCBGBICJ,2
CFCBGBIDE,2
CFCBGBIGH,2
CFCBGBIJJ,2
CFCBGCAHB,2
CFCBGCAJE,2
CFCBGCCAI,2
CFCBGCCCD,2
CFCBGCFFH,2
CFCBGCGJG,2
CFCBGCHBC,2
CFCBGDFIH,2
CFCBGDIHA,2
CFCBGDIHJ,2
CFCBGDJJJ,2
CFCBGEAEF,2
CFCBGECJD,2
CFCBGEDFC,2
CFCBGEDIC,2
CFCBGEFCC,2
CFCBGEFCI,2
CFCBGEFFA,2
CFCBGEGDD,3
CFCBGEJCG,2
CFCBGEJDF,2
CFCBGFAII,2
CFCBGFBJF,2
CFCBGFDAB,2
CFCBGFEEC,2
CFCBGFEFF,2
CFCBGFFEA,2
CFCBGFGDF,2
CFCBGFGFG,2
CFCBGFHGH,2
CFCBGFJAH,2
CFCBGFJJC,2
CFCBGGEBG,2
CFCBGGEFF,2
CFCBGGFEH,2
CFCBGGFFE,2
CFCBGGGFG,2
CFCBGGHFF,2
CFCBGGHHB,2
CFCBGGHJG,2
CFCBGGICF,2
CFCBGHAJH,2
CFCBGHAJJ,2
CFCBGHBAH,2
CFCBGHBJG,2
CFCBGHCCA,2
CFCBGHDEF,2
CFCBGHDGD,2
CFCBGHFDJ,2
CFCBGHHGH,2
CFCBGHIBJ,2
CFCBGHJIG,2
CFCBGIADD,2
CFCBGICJE,2
CFCBGIEAC,2
CFCBGIFFF,2
CFCBGIJAA,2
CFCBGIJBF,2
CFCBGJBHD,2
CFCBGJCCD,2
CFCBGJDBH,2
CFCBGJDEB,3
CFCBGJEHC,3
CFCBGJGCE,2
CFCBGJHBI,2
CFCBGJHJI,2
CFCBGJJGE,2
CFCBHBAAE,2
CFCBHBBDD,2
CFCBHBBGI,2
CFCBHBBHI,2
CFCBHBCGJ,2
CFCBHBECA,2
CFCBHBJIB,2
CFCBHBJID,4
CFCBHCCDA,2
CFCBHCCDI,2
CFCBHCCIB,3
CFCBHCDCJ,2
CFCBHCFGE,2
CFCBHCGEI,2
CFCBHCGFI,2
CFCBHCHAD,2
CFCBHCIJA,2
CFCBHCJCI,2
CFCBHDAHE,4
CFCBHDAIH,2
CFCBHDBGB,2
CFCBHDBJH,2
CFCBHDCCB,2
CFCBHDEIE,2
CFCBHDGAH,2
CFCBHDHCD,2
CFCBHDIFD,2
CFCBHEAIB,2
CFCBHEBCF,2
CFCBHEIAG,2
CFCBHEIHG,2
CFCBHFBHI,2
CFCBHFBJF,2
CFCBHFDBH,2
CFCBHFEFD,2
CFCBHFGGD,2
CFCBHFHDG,2
CFCBHFHJA,2
CFCBHFJFE,2
CFCBHGBAD,2
CFCBHGBGJ,2
CFCBHGDBG,2
CFCBHGDFA,2
CFCBHGEDC,2
CFCBHGFGH,2
CFCBHGFHH,2
CFCBHGGFG,4
CFCBHGGFH,2
CFCBHGGGJ,2
CFCBHGIGA,2
CFCBHHCFC,2
CFCBHHCGC,2
CFCBHHDFD,2
CFCBHHEII,2
CFCBHHFFB,2
CFCBHHFFE,2
CFCBHHGDH,2
CFCBHHHBE,4
CFCBHHJEE,2
CFCBHIBCC,2
CFCBHIBDI,3
CFCBHIDFF,2
CFCBHIEGF,2
CFCBHIJFE,2
CFCBHIJGH,4
CFCBIAAAC,2
CFCBIACBH,2
CFCBIAECH,2
CFCBIAGFH,2
CFCBIAGIB,2
CFCBIAJGH,2
CFCBIBACF,2
CFCBIBAFD,2
CFCBIBAGA,2
CFCBIBCBJ,2
CFCBIBCHJ,2
CFCBIBEFE,2
CFCBIBEHB,2
CFCBIBHHJ,3
CFCBIBJBI,2
CFCBICAEC,2
CFCBICAEJ,2
CFCBICCCF,2
CFCBICCDA,2
CFCBICCDD,2
CFCBICCEB,2
CFCBICCJF,2
CFCBICDAI,4
CFCBICEGJ,2
CFCBICFAB,2
CFCBICIGF,2
CFCBICIHC,2
CFCBICJIF,2
CFCBIDBAA,2
CFCBIDBDH,2
CFCBIDBEG,2
CFCBIDCEF,2
CFCBIDCFE,2
CFCBIDCFH,2
CFCBIDDHA,2
CFCBIDGIB,2
CFCBIDHJG,2
CFCBIDICH,2
CFCBIEACA,2
CFCBIEAHB,2
CFCBIEBGJ,2
CFCBIECAJ,2
CFCBIECFG,2
CFCBIEDEH,2
CFCBIEEBH,2
CFCBIEGEG,2
CFCBIEJIA,2
CFCBIFACC,2
CFCBIFAEB,2
CFCBIFAFA,2
CFCBIFBAG,4
CFCBIFCBA,2
CFCBIFCFE,2
CFCBIFCGF,2
CFCBIFEHH,2
CFCBIFEID,2
CFCBIFGID,2
CFCBIFHIJ,2
CFCBIFIDG,2
CFCBIGBHG,2
CFCBIGBIA,2
CFCBIGBIH,2
CFCBIGBJJ,2
CFCBIGCDF,2
CFCBIGDAG,2
CFCBIGDDF,2
CFCBIGDEC,2
CFCBIGDEJ,2
CFCBIGDHJ,2
CFCBIGDJD,2
CFCBIGEDI,2
CFCBIGGHG,2
CFCBIGGHJ,2
CFCBIGHIG,2
CFCBIGIAD,2
CFCBIGJBA,2
CFCBIHBJE,2
CFCBIHCJE,2
CFCBIHDCB,2
CFCBIHDHH,2
CFCBIHEFJ,2
CFCBIHEGG,2
CFCBIHFDD,2
CFCBIHJCC,2
CFCBIHJIB,2
CFCBIIDDH,2
CFCBIIDFC,2
CFCBIIDFE,2
CFCBIIECB,2
CFCBIIFDH,2
CFCBIIFEB,2
CFCBIIFGJ,2
CFCBIIGGC,2
CFCBIIHEA,2
CFCBIIIFG,2
CFCBIIJCC,2
CFCBIIJCJ,2
CFCBIIJDG,2
CFCBIJBBD,2
CFCBIJCBI,2
CFCBIJDAH,2
CFCBIJGBI,2
CFCBIJGCI,2
CFCBIJIJC,2
CFCBIJJEE,2
CFCBIJJFA,2
CFCBIJJFD,2
CFCBJABAI,2
CFCBJACFI,2
CFCBJADHF,2
CFCBJAFDH,2
CFCBJAGAJ,2
CFCBJAGGB,2
CFCBJAGGF,2
CFCBJAGIJ,2
CFCBJAHGF,2
CFCBJAHID,2
CFCBJAIBH,2
CFCBJBABB,2
CFCBJBAEG,2
CFCBJBAFJ,2
CFCBJBBAF,2
CFCBJBDCE,2
CFCBJBDHE,2
CFCBJBEBA,2
CFCBJBEHJ,2
CFCBJBEIB,2
CFCBJBGDJ,2
CFCBJBHIJ,2
CFCBJBIDA,2
CFCBJCAEA,2
CFCBJCAEE,2
CFCBJCBFE,2
CFCBJCDJA,2
CFCBJCEHA,2
CFCBJCFAG,2
CFCBJCFIF,2
CFCBJCGCA,4
CFCBJCHIC,2
CFCBJDADI,2
CFCBJDAIF,2
CFCBJDBHB,2
CFCBJDDDD,2
CFCBJDDDF,2
CFCBJDDFB,2
CFCBJDDHD,2
CFCBJDFCB,2
CFCBJDGFE,3
CFCBJDIGI,2
CFCBJEABE,2
CFCBJEAJJ,2
CFCBJECHG,2
CFCBJECJF,2
CFCBJEFFG,2
CFCBJEFGC,2
CFCBJEFHE,2
CFCBJEHHA,2
CFCBJEIHD,2
CFCBJEJFB,2
CFCBJFBEE,2
CFCBJFDIB,2
CFCBJFEAH,2
CFCBJFEDC,2
CFCBJFFHB,2
CFCBJFGIH,2
CFCBJFHAF,3
CFCBJFIBB,2
CFCBJFIDG,2
CFCBJFJHC,2
CFCBJGCDA,2
CFCBJGGEJ,2
CFCBJGHIF,2
CFCBJGIID,2
CFCBJHAGE,2
CFCBJHBGH,2
CFCBJHBIB,2
CFCBJHCAG,3
CFCBJHHAH,2
CFCBJHHDA,2
CFCBJHHIF,3
CFCBJHIDI,2
CFCBJHJGJ,2
CFCBJHJJE,2
CFCBJIDAB,2
CFCBJIGIE,2
CFCBJIIIE,2
CFCBJIJGG,3
CFCBJJCEI,2
CFCBJJEAC,2
CFCBJJGBG,2
CFCCABDIH,2
CFCCABEAD,2
CFCCABEAJ,2
CFCCABFEF,2
CFCCABFEJ,2
CFCCACFHC,2
CFCCACGBF,2
CFCCACGDG,2
CFCCBACCI,2
CFCCBACED,8
CFCCBAJFI,2
CFCCBAJGF,2
CFCCBAJHB,2
CFCCBIIBA,2
CFCCBIIGD,2
CFCCBJABH,4
CFCCBJAEG,2
CFCCBJAHA,2
CFCCBJBAI,2
CFCCBJDGJ,2
CFCCBJFDE,2
CFCCBJFGD,4
CFCCBJGJC,4
CFCCBJICC,4
CFCCCAAAC,4
CFCCCAAFA,4
CFCCCAAFF,2
CFCCCABHI,2
CFCCCABJD,2
CFCCCACDB,2
CFCCCADJD,2
CFCCCAEAE,2
CFCCCAEHB,2
CFCCCAGDC,2
CFCCCAHDC,2
CFCCCAHDH,2
CFCCCAHFE,2
CFCCCAHIA,2
CFCCCBAAJ,2
CFCCCBCEC,2
CFCCCBFHC,2
CFCCCBFIF,2
CFCCCBHCF,2
CFCCCBHGI,2
CFCCCCAFG,2
CFCCCCAGF,2
CFCCCCBEH,2
CFCCCCCAD,2
CFCCCCDBA,2
CFCCCCEAH,2
CFCCCCECD,2
CFCCCCEDB,2
CFCCCCEDD,2
CFCCCCEED,2
CFCCCCICA,2
CFCCCCJAI,2
CFCCCCJBC,2
CFCCCDAEC,2
CFCCCDCEH,2
CFCCCDCHJ,2
CFCCCDCJG,2
CFCCCDDEI,2
CFCCCDDIC,2
CFCCCDEBB,2
CFCCCDEHF,2
CFCCCDFGG,2
CFCCCDHBI,3
CFCCCDIEA,2
CFCCCDIIJ,2
CFCCCDJDC,2
CFCCCDJIH,2
CFCCCEBEH,2
CFCCCECAI,2
CFCCCECEJ,2
CFCCCECFJ,2
CFCCCECGJ,3
CFCCCEDBI,2
CFCCCEDHA,2
CFCCCEEJG,2
CFCCCEFEI,2
CFCCCEGAA,2
CFCCCEHAB,2
CFCCCEICJ,2
CFCCCEJCD,2
CFCCCEJFC,4
CFCCCFAHE,2
CFCCCFBGI,2
CFCCCFEGF,4
CFCCCFFAC,2
CFCCCFFEC,2
CFCCCFFFH,4
CFCCCFFGJ,2
CFCCCFGFG,2
CFCCCFGGI,2
CFCCCFHAF,2
CFCCCGAJB,2
CFCCCGBDB,2
CFCCCGCGF,2
CFCCCGCHA,2
CFCCCGFAI,2
CFCCCGFCA,2
CFCCCGFHH,2
CFCCCGHDI,2
CFCCCGJCF,2
CFCCCGJDE,2
CFCCCGJFJ,2
CFCCCGJHB,2
CFCCCHADF,2
CFCCCHBJB,2
CFCCCHDGC,2
CFCCCHGFF,2
CFCCCHHEI,2
CFCCCHHJH,2
CFCCCHJFG,2
CFCCCICAI,2
CFCCCICFB,2
CFCCCIEEC,2
CFCCCIGIB,2
CFCCCIGIG,2
CFCCCIGJJ,2
CFCCCIHHG,4
CFCCCIIEE,2
CFCCCIJJI,2
CFCCCJABF,2
CFCCCJCBF,4
CFCCCJEEE,3
CFCCCJGDG,2
CFCCCJGFE,2
CFCCCJGJE,2
CFCCCJHDE,2
CFCCCJHEB,3
CFCCCJICF,2
CFCCCJIDA,2
CFCCDAAED,2
CFCCDABHJ,2
CFCCDAGDD,2
CFCCDAGFB,4
CFCCDAHBB,2
CFCCDAIBG,2
CFCCDAICJ,2
CFCCDAIJA,2
CFCCDAJHD,2
CFCCDBCED,2
CFCCDBDGH,2
CFCCDBEIE,2
CFCCDBEJE,2
CFCCDBGBI,2
CFCCDBHDE,2
CFCCDBIAB,2
CFCCDBIFD,2
CFCCDBJAG,3
CFCCDCABG,2
CFCCDCAFG,2
CFCCDCBBH,2
CFCCDCDGF,2
CFCCDCGDA,3
CFCCDCHDI,2
CFCCDCHEF,4
CFCCDCICJ,3
CFCCDCJIE,2
CFCCDCJIJ,2
CFCCDCJJF,2
CFCCDDAFF,2
CFCCDDCBE,2
CFCCDDCHA,2
CFCCDDCHF,2
CFCCDDHDE,2
CFCCDDHJC,2
CFCCDDIEE,2
CFCCDDJJH,2
CFCCDEAGG,2
CFCCDEBEJ,2
CFCCDEBGE,2
CFCCDEBHC,2
CFCCDEGAI,2
CFCCDEIHE,2
CFCCDFAFG,2
CFCCDFBJB,2
CFCCDFCEJ,2
CFCCDFDCA,4
CFCCDFHBG,2
CFCCDFHDD,3
CFCCDGAGC,2
CFCCDGAID,2
CFCCDGCBI,2
CFCCDGCGB,2
CFCCDGEIC,2
CFCCDGEJH,2
CFCCDGFAF,2
CFCCDGFFC,2
CFCCDGFGJ,2
CFCCDGGHI,2
CFCCDGGIJ,2
CFCCDGIBA,2
CFCCDHAHE,4
CFCCDHAJG,2
CFCCDJCCC,2
CFCCDJFIB,2
CFCCDJHCA,2
CFCCDJHHG,2
CFCCDJJAA,2
CFCCJACDA,2
CFCCJACGE,2
CFCCJADDC,2
CFCCJADDE,2
CFCCJADEC,2
CFCCJADFH,2
CFCCJADGI,2
CFCCJADHJ,2
CFCCJADJH,2
CFCCJAEFJ,2
CFCCJAGAC,2
CFCCJAGIC,2
CFCCJAHDD,2
CFCCJAJAH,2
CFCCJAJJC,2
CFCCJBBGD,2
CFCCJBCHI,2
CFCCJBFID,2
CFCCJBGDA,2
CFCCJBIFD,2
CFCCJBJJF,2
CFCCJCAAI,2
CFCCJCADF,4
CFCCJCBCH,2
CFCCJCEAC,2
CFCCJCFBB,2
CFCCJCGGG,4
CFCCJCHBF,2
CFCCJCJAD,4
CFCCJCJAF,3
CFCCJDAID,2
CFCCJDBBD,2
CFCCJDBJF,2
CFCCJDBJI,2
CFCCJDCAC,2
CFCCJDCGC,2
CFCCJDCHG,2
CFCCJDDCF,2
CFCCJDHFF,2
CFCCJDIDH,2
CFCCJDIJD,2
CFCCJDJDC,2
CFCCJEAHE,2
CFCCJEAJG,2
CFCCJEBCH,2
CFCCJECDI,2
CFCCJECIF,4
CFCCJECJA,2
CFCCJECJE,2
CFCCJEFIF,2
CFCCJEHBC,2
CFCCJEHII,2
CFCCJEJHH,2
CFCCJGIAB,2
CFCCJHCFI,2
CFCCJHFGE,2
CFCCJHGGD,2
CFCCJHGJG,2
CFCCJHHGE,2
CFCCJHIHB,2
CFCCJHJCA,2
CFCCJHJCF,2
CFCCJIAFI,2
CFCCJIBHG,4
CFCCJIDAE,2
CFCCJIECH,2
CFCCJIEDG,2
CFCCJIFHF,2
CFCCJIGGJ,2
CFCCJIGJC,2
CFCCJIHHF,2
CFCCJIHIA,2
CFCCJIHIE,2
CFCCJIHJB,2
CFCCJIHJG,2
CFCCJIIJA,2
CFCCJJABI,2
CFCCJJACJ,2
CFCCJJADI,2
CFCCJJBEC,2
CFCCJJCBI,2
CFCCJJDAJ,2
CFCCJJDDB,2
CFCCJJEIG,2
CFCCJJEIJ,2
CFCCJJGDH,2
CFCCJJIHE,2
CFCCJJJIC,2
CFCJAAAAH,2
CFCJAADJC,2
CFCJAADJF,2
CFCJAAGBE,2
CFCJAAGFJ,2
CFCJAAGGG,2
CFCJAAHDG,2
CFCJAAIID,2
CFCJAAJDE,2
CFCJAAJIF,4
CFCJABAAH,2
CFCJABCIH,3
CFCJABDBA,2
CFCJABDBJ,2
CFCJABDJJ,2
CFCJABEAA,2
CFCJACAAA,2
CFCJACAAB,2
CFCJACADD,2
CFCJACBFJ,2
CFCJACDDA,2
CFCJACDII,2
CFCJACEII,2
CFCJACFHJ,3
CFCJACGFG,2
CFCJACGGG,2
CFCJACJIB,2
CFCJADDED,2
CFCJADGAG,2
CFCJADHCJ,2
CFCJADHEE,2
CFCJAEAEC,2
CFCJAEBDF,2
CFCJAEBDH,2
CFCJAEBII,2
CFCJAEEEF,2
CFCJAEEHD,4
CFCJAEGJJ,2
CFCJAEHGB,4
CFCJAEIIJ,2
CFCJAEJAE,2
CFCJAFBCF,6
CFCJAFBJF,2
CFCJAFCJF,2
CFCJAFEHH,2
CFCJAFFGH,2
CFCJAFGGJ,2
CFCJAFGJI,2
CFCJAGAGA,2
CFCJAGAGB,2
CFCJAGBGJ,2
CFCJAGFHD,2
CFCJAGGBD,2
CFCJAGHCI,4
CFCJAHBHB,2
CFCJAHDCB,2
CFCJAHDJA,2
CFCJAHFDH,2
CFCJAHIJH,2
CFCJAHJCB,2
CFCJAIBCB,2
CFCJAIBJI,2
CFCJAICFJ,2
CFCJAICHG,2
CFCJAIEBF,2
CFCJAIGHC,2
CFCJAIHDF,2
CFCJAJAIE,2
CFCJAJFCC,2
CFCJAJGAF,2
CFCJAJHFE,2
CFCJBABIJ,2
CFCJBACCG,2
CFCJBACDD,2
CFCJBADDD,2
CFCJBADDI,2
CFCJBAFCI,2
CFCJBAFEF,2
CFCJBAGDC,2
CFCJBAHJC,2
CFCJBAIBA,2
CFCJBAJCC,2
CFCJBAJDJ,2
CFCJBBBAC,2
CFCJBBCEJ,2
CFCJBBCFG,2
CFCJBBCIG,2
CFCJBBDBB,2
CFCJBBDBD,2
CFCJBBDFH,2
CFCJBBFHJ,2
CFCJBBFJG,2
CFCJBBGEE,2
CFCJBBHAE,4
CFCJBBHGF,2
CFCJBBHIJ,2
CFCJBBIFE,3
CFCJBBIJF,2
CFCJBCACA,2
CFCJBCCFB,2
CFCJBCDDA,2
CFCJBCEBH,2
CFCJBCEEE,2
CFCJBCFAB,2
CFCJBCFGB,2
CFCJBCHFA,2
CFCJBCHFJ,2
CFCJBCHGI,2
CFCJBCHIC,2
CFCJBCIFG,2
CFCJBDAGG,2
CFCJBDBFI,2
CFCJBDBGC,2
CFCJBDCHG,2
CFCJBDCHJ,4
CFCJBDDAG,2
CFCJBDDBH,2
CFCJBDDJH,2
CFCJBDDJI,2
CFCJBDEED,2
CFCJBDEID,2
CFCJBDFGI,2
CFCJBDFJJ,2
CFCJBDGEG,2
CFCJBDGFD,4
CFCJBDICG,2
CFCJBDIDA,2
CFCJBEAII,2
CFCJBEBAJ,2
CFCJBEECG,2
CFCJBEEFB,2
CFCJBEEFC,2
CFCJBEEFE,2
CFCJBEEJJ,2
CFCJBEHDA,2
CFCJBEHFA,2
CFCJBEHFD,2
CFCJBEIAE,2
CFCJBEIGI,2
CFCJBEIIA,2
CFCJBEIID,2
CFCJBEIII,2
CFCJBEIJD,2
CFCJBEJBD,2
CFCJBFCFF,2
CFCJBFCGB,2
CFCJBFFFG,2
CFCJBFGCB,2
CFCJBFGGJ,2
CFCJBFJEJ,2
CFCJBFJIH,2
CFCJBGAAB,2
CFCJBGADJ,2
CFCJBGAHF,2
CFCJBGAJF,2
CFCJBGBBH,2
CFCJBGCFD,2
CFCJBGCIE,2
CFCJBGDEH,2
CFCJBGECB,3
CFCJBGFAF,2
CFCJBGFCB,2
CFCJBGFED,2
CFCJBGFHI,2
CFCJBGGGC,2
CFCJBGGHC,2
CFCJBGHAG,2
CFCJBGHCA,2
CFCJBGHFC,2
CFCJBGIDF,2
CFCJBGIFE,2
CFCJBGJAA,2
CFCJBGJHF,2
CFCJBHAHD,3
CFCJBHCED,2
CFCJBHCEI,2
CFCJBHCIG,2
CFCJBHCJI,2
CFCJBHEIF,2
CFCJBHEJE,2
CFCJBHFAH,2
CFCJBHFGJ,2
CFCJBHHAG,2
CFCJBHHCD,2
CFCJBHJBC,2
CFCJBHJJF,2
CFCJBIAHB,2
CFCJBICBF,2
CFCJBICCF,2
CFCJBICDH,2
CFCJBICFH,2
CFCJBIFHI,2
CFCJBIHAG,2
CFCJBIICG,3
CFCJBIICH,2
CFCJBIIFE,2
CFCJBJAGD,2
CFCJBJCAC,4
